customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract_type,paperless_billing,payment_method,internet_service,online_security,tech_support,customer_service_calls,monthly_charges,total_charges,churn
CUST_2128,Female,0,Yes,No,23,Month-to-Month,Yes,Mailed Check,DSL,No,No,0,52.23,1149.72,0
CUST_2129,Male,0,Yes,Yes,63,One-Year,Yes,Bank Transfer (automatic),Fiber Optic,No,No,1,72.32,4414.37,0
CUST_2130,Male,0,No,No,47,Two-Year,No,Electronic Check,DSL,No,Yes,0,50.14,2412.39,0
CUST_2131,Female,0,No,No,31,Month-to-Month,Yes,Mailed Check,DSL,No,Yes,1,57.84,1826.54,1
CUST_2132,Female,0,No,No,49,One-Year,Yes,Electronic Check,DSL,No,Yes,2,54.79,2757.15,0
CUST_2133,Male,0,No,No,16,Month-to-Month,Yes,Credit Card (automatic),DSL,Yes,No,2,55.18,853.33,0
CUST_2134,Male,0,No,No,25,One-Year,Yes,Electronic Check,DSL,No,No,1,42.09,1004.17,0
CUST_2135,Female,0,No,No,35,Month-to-Month,Yes,Electronic Check,Fiber Optic,No,Yes,2,80.88,2821.91,0
CUST_2136,Male,0,No,No,20,One-Year,No,Credit Card (automatic),DSL,Yes,Yes,2,61.85,1217.55,0
CUST_2137,Male,0,No,No,3,Month-to-Month,Yes,Mailed Check,Fiber Optic,Yes,Yes,2,93.51,288.29,1
CUST_2138,Female,0,Yes,No,56,Month-to-Month,Yes,Bank Transfer (automatic),Fiber Optic,No,Yes,1,83.26,4680.66,0
CUST_2139,Male,0,No,No,36,Two-Year,Yes,Bank Transfer (automatic),DSL,Yes,No,0,53.79,2019.94,0
CUST_2140,Female,0,Yes,No,8,Month-to-Month,Yes,Electronic Check,DSL,Yes,No,2,54.88,419.78,1
CUST_2141,Female,0,Yes,Yes,10,One-Year,Yes,Electronic Check,Fiber Optic,Yes,No,1,77.22,761.67,0
CUST_2142,Male,0,Yes,No,70,One-Year,Yes,Credit Card (automatic),DSL,Yes,No,1,55.38,3839.87,0
CUST_2143,Male,0,Yes,No,69,One-Year,No,Electronic Check,DSL,No,Yes,0,57.36,3809.77,0
CUST_2144,Female,0,No,No,2,Month-to-Month,Yes,Mailed Check,Fiber Optic,Yes,No,1,81.24,163.83,0
CUST_2145,Female,0,No,No,64,One-Year,Yes,Bank Transfer (automatic),DSL,No,Yes,3,59.62,3640.24,0
CUST_2146,Female,0,No,No,3,Month-to-Month,Yes,Electronic Check,Fiber Optic,Yes,No,1,85.82,262.94,0
CUST_2147,Female,0,No,Yes,64,One-Year,Yes,Bank Transfer (automatic),DSL,No,No,2,42.64,2602.73,0
CUST_2148,Male,0,No,No,17,Month-to-Month,Yes,Mailed Check,Fiber Optic,No,Yes,1,81.07,1429.66,0
CUST_2149,Female,0,Yes,Yes,45,One-Year,No,Credit Card (automatic),DSL,No,No,1,40.58,1746.67,0
CUST_2150,Male,0,No,No,41,Two-Year,No,Electronic Check,No,No internet service,No internet service,2,18.5,755.19,0
CUST_2151,Male,0,No,No,59,Two-Year,No,Electronic Check,DSL,No,No,0,45.21,2575.47,0
CUST_2152,Male,0,Yes,Yes,1,One-Year,Yes,Credit Card (automatic),DSL,Yes,Yes,1,72.01,69.37,0
CUST_2153,Male,0,No,No,35,Two-Year,Yes,Electronic Check,Fiber Optic,Yes,No,1,81.61,2919.54,0
CUST_2154,Female,0,Yes,Yes,12,Month-to-Month,No,Mailed Check,Fiber Optic,No,Yes,1,83.23,1026.15,0
CUST_2155,Male,0,Yes,Yes,27,Month-to-Month,Yes,Credit Card (automatic),DSL,No,No,1,39.65,1096.16,0
CUST_2156,Male,0,Yes,Yes,47,One-Year,Yes,Bank Transfer (automatic),Fiber Optic,Yes,No,0,82.97,3862.15,0
CUST_2157,Male,0,Yes,No,41,Two-Year,No,Mailed Check,No,No internet service,No internet service,0,18.5,795.73,0
CUST_2158,Female,0,No,No,48,One-Year,Yes,Electronic Check,Fiber Optic,No,Yes,1,88.28,4169.63,0
CUST_2159,Female,0,No,No,58,One-Year,No,Credit Card (automatic),Fiber Optic,No,No,0,77.26,4366.94,0
CUST_2160,Male,0,Yes,Yes,31,Month-to-Month,Yes,Electronic Check,DSL,Yes,No,1,63.17,2055.5,0
CUST_2161,Male,0,No,No,58,One-Year,Yes,Credit Card (automatic),DSL,Yes,No,2,53.32,3240.16,0
CUST_2162,Male,0,No,No,10,Month-to-Month,No,Electronic Check,Fiber Optic,Yes,No,1,84.63,854.07,0
CUST_2163,Female,0,Yes,Yes,68,One-Year,Yes,Credit Card (automatic),No,No internet service,No internet service,1,18.5,1221.4,0
CUST_2164,Female,0,Yes,No,46,Two-Year,Yes,Mailed Check,DSL,No,Yes,2,61.28,2745.17,0
CUST_2165,Female,0,No,No,53,Month-to-Month,Yes,Electronic Check,No,No internet service,No internet service,3,19.86,1054.78,0
CUST_2166,Female,0,No,No,50,Two-Year,Yes,Mailed Check,DSL,Yes,No,2,49.71,2554.13,0
CUST_2167,Male,0,No,No,24,Month-to-Month,Yes,Electronic Check,DSL,No,Yes,3,59.4,1365.36,0
CUST_2168,Female,0,Yes,No,38,Two-Year,Yes,Electronic Check,Fiber Optic,No,No,1,68.62,2656.5,0
CUST_2169,Female,0,No,Yes,30,One-Year,No,Electronic Check,DSL,Yes,No,0,55.6,1601.8,0
CUST_2170,Male,0,Yes,Yes,68,Two-Year,No,Credit Card (automatic),DSL,No,No,4,47.11,3313.72,0
CUST_2171,Male,0,Yes,Yes,43,Month-to-Month,No,Electronic Check,Fiber Optic,Yes,Yes,3,97.99,4227.1,0
CUST_2172,Female,0,No,No,38,Two-Year,No,Credit Card (automatic),Fiber Optic,Yes,No,3,83.07,3311.24,0
CUST_2173,Female,0,Yes,Yes,39,Two-Year,Yes,Electronic Check,DSL,Yes,Yes,0,59.8,2391.2,0
CUST_2174,Male,0,Yes,Yes,17,Month-to-Month,Yes,Bank Transfer (automatic),Fiber Optic,No,Yes,0,83.06,1411.63,1
CUST_2175,Female,0,Yes,No,12,Month-to-Month,Yes,Credit Card (automatic),Fiber Optic,Yes,No,0,77.85,900.68,1
CUST_2176,Female,1,Yes,No,58,One-Year,No,Credit Card (automatic),Fiber Optic,Yes,No,0,83.91,4887.41,0
CUST_2177,Male,0,No,No,68,Month-to-Month,Yes,Electronic Check,Fiber Optic,No,No,0,71.29,4660.81,1
CUST_2178,Male,0,No,No,54,Month-to-Month,Yes,Bank Transfer (automatic),DSL,Yes,No,1,55.69,3129.1,0
CUST_2179,Male,1,Yes,No,51,Two-Year,No,Electronic Check,Fiber Optic,Yes,No,2,81.4,4039.34,0
CUST_2180,Female,0,Yes,No,8,Month-to-Month,Yes,Mailed Check,Fiber Optic,Yes,No,1,74.58,618.44,0
CUST_2181,Male,0,Yes,Yes,19,One-Year,Yes,Bank Transfer (automatic),Fiber Optic,No,No,0,76.19,1419.22,0
CUST_2182,Male,0,No,No,42,Two-Year,Yes,Mailed Check,DSL,No,No,4,46.01,1878.68,0
CUST_2183,Female,0,Yes,Yes,12,One-Year,Yes,Electronic Check,DSL,Yes,No,3,57.71,678.96,1
CUST_2184,Female,0,No,No,70,Month-to-Month,Yes,Electronic Check,Fiber Optic,No,Yes,1,82.9,5923.44,0
CUST_2185,Male,0,Yes,No,35,One-Year,Yes,Electronic Check,DSL,Yes,Yes,0,61.46,2156.52,0
CUST_2186,Male,0,Yes,Yes,54,One-Year,Yes,Electronic Check,Fiber Optic,No,Yes,1,85.59,4440.44,0
CUST_2187,Male,0,No,No,67,One-Year,Yes,Credit Card (automatic),DSL,No,No,2,43.04,2779.02,0
CUST_2188,Female,0,No,No,1,Month-to-Month,Yes,Electronic Check,Fiber Optic,Yes,No,0,82.11,81.11,0
CUST_2189,Female,0,Yes,No,4,One-Year,No,Bank Transfer (automatic),No,No internet service,No internet service,4,18.5,72.81,0
CUST_2190,Male,0,No,No,20,One-Year,Yes,Credit Card (automatic),Fiber Optic,Yes,Yes,0,88.74,1837.23,0
CUST_2191,Female,0,No,No,3,Month-to-Month,No,Bank Transfer (automatic),DSL,Yes,Yes,0,66.46,200.82,1
CUST_2192,Female,0,No,No,12,Month-to-Month,No,Bank Transfer (automatic),Fiber Optic,No,Yes,2,80.87,940.04,1
CUST_2193,Female,1,No,No,1,Month-to-Month,Yes,Bank Transfer (automatic),Fiber Optic,No,No,0,69.58,66.3,0
CUST_2194,Female,0,No,No,3,Two-Year,Yes,Mailed Check,DSL,Yes,No,3,54.61,157.32,0
CUST_2195,Male,0,No,No,24,Two-Year,Yes,Mailed Check,DSL,No,No,3,44.2,1082.06,0
CUST_2196,Male,0,Yes,Yes,42,One-Year,No,Credit Card (automatic),Fiber Optic,Yes,Yes,0,92.41,4015.94,0
CUST_2197,Female,0,No,No,22,Month-to-Month,Yes,Credit Card (automatic),DSL,No,Yes,0,51.14,1156.87,0
CUST_2198,Female,0,Yes,No,48,One-Year,Yes,Bank Transfer (automatic),Fiber Optic,Yes,No,2,81.49,4024.91,0
CUST_2199,Female,0,Yes,No,21,Month-to-Month,Yes,Electronic Check,No,No internet service,No internet service,0,19.49,399.51,1
CUST_2200,Male,0,Yes,No,9,Month-to-Month,Yes,Mailed Check,No,No internet service,No internet service,1,18.5,174.64,0
CUST_2201,Female,1,Yes,No,24,One-Year,Yes,Mailed Check,Fiber Optic,Yes,No,3,85.34,1963.45,0
CUST_2202,Female,0,No,No,53,One-Year,No,Bank Transfer (automatic),DSL,No,No,0,44.59,2439.15,0
CUST_2203,Male,0,No,No,38,Two-Year,Yes,Bank Transfer (automatic),Fiber Optic,No,Yes,1,83.18,3033.4,0
CUST_2204,Male,0,No,No,60,One-Year,Yes,Mailed Check,DSL,No,No,2,41.18,2413.36,0
CUST_2205,Female,0,Yes,No,37,Two-Year,No,Bank Transfer (automatic),DSL,Yes,Yes,1,65.93,2438.29,0
CUST_2206,Female,0,Yes,No,23,One-Year,No,Electronic Check,DSL,No,Yes,2,55.53,1220.14,1
CUST_2207,Male,0,No,No,14,One-Year,Yes,Credit Card (automatic),Fiber Optic,No,No,2,64.79,897.46,0
CUST_2208,Female,0,Yes,No,53,Two-Year,Yes,Electronic Check,No,No internet service,No internet service,1,18.5,965.8,0
CUST_2209,Male,0,No,No,64,One-Year,Yes,Bank Transfer (automatic),No,No internet service,No internet service,3,25.11,1630.69,0
CUST_2210,Male,0,No,No,4,Month-to-Month,Yes,Electronic Check,DSL,Yes,Yes,0,66.38,271.31,0
CUST_2211,Female,0,No,No,54,Month-to-Month,Yes,Electronic Check,Fiber Optic,No,No,3,69.11,3579.12,1
CUST_2212,Female,0,No,No,18,Month-to-Month,Yes,Electronic Check,Fiber Optic,No,Yes,1,82.85,1422.41,0
CUST_2213,Female,0,No,No,9,Month-to-Month,Yes,Credit Card (automatic),DSL,Yes,Yes,0,67.86,627.59,0
CUST_2214,Female,0,Yes,No,48,Two-Year,No,Bank Transfer (automatic),No,No internet service,No internet service,1,18.5,890.49,0
CUST_2215,Male,0,No,No,16,Month-to-Month,Yes,Mailed Check,No,No internet service,No internet service,2,23.88,383.4,1
CUST_2216,Female,0,Yes,Yes,36,Month-to-Month,Yes,Credit Card (automatic),Fiber Optic,Yes,No,0,79.82,3011.65,0
CUST_2217,Male,0,Yes,Yes,23,One-Year,No,Bank Transfer (automatic),DSL,No,Yes,1,59.28,1354.95,0
CUST_2218,Male,0,Yes,No,32,One-Year,No,Bank Transfer (automatic),DSL,No,No,2,50.58,1569.39,0
CUST_2219,Male,1,No,No,40,One-Year,Yes,Mailed Check,Fiber Optic,No,Yes,2,76.75,3125.46,0
CUST_2220,Male,0,Yes,No,61,One-Year,Yes,Electronic Check,Fiber Optic,Yes,No,3,85.22,5362.52,0
CUST_2221,Male,0,Yes,Yes,40,Month-to-Month,No,Electronic Check,Fiber Optic,Yes,Yes,1,94.39,3776.49,0
CUST_2222,Male,0,Yes,Yes,69,One-Year,Yes,Electronic Check,DSL,Yes,Yes,0,65.35,4595.64,0
CUST_2223,Male,0,No,No,25,Two-Year,No,Bank Transfer (automatic),No,No internet service,No internet service,0,21.7,543.26,0
CUST_2224,Male,0,No,No,55,Month-to-Month,No,Electronic Check,No,No internet service,No internet service,1,20.42,1112.69,0
CUST_2225,Female,0,No,No,35,One-Year,Yes,Mailed Check,DSL,No,No,0,42.55,1419.89,0
CUST_2226,Male,0,No,No,31,Two-Year,No,Mailed Check,Fiber Optic,Yes,Yes,0,101.61,3047.14,0
CUST_2227,Male,0,Yes,No,10,Month-to-Month,No,Electronic Check,DSL,No,Yes,1,58.53,584.12,1
CUST_2228,Female,0,Yes,No,51,One-Year,No,Credit Card (automatic),No,No internet service,No internet service,1,18.5,933.74,0
CUST_2229,Female,0,No,No,18,One-Year,Yes,Credit Card (automatic),DSL,No,No,4,46.32,862.35,0
CUST_2230,Female,0,Yes,No,13,One-Year,No,Electronic Check,Fiber Optic,Yes,Yes,1,93.27,1165.03,0
CUST_2231,Male,0,Yes,Yes,45,One-Year,Yes,Credit Card (automatic),No,No internet service,No internet service,1,18.5,795.05,0
CUST_2232,Female,0,Yes,Yes,27,Two-Year,No,Mailed Check,No,No internet service,No internet service,1,19.07,493.63,0
CUST_2233,Male,0,No,No,51,One-Year,Yes,Credit Card (automatic),No,No internet service,No internet service,2,21.55,1118.62,0
CUST_2234,Male,0,Yes,No,56,Two-Year,Yes,Electronic Check,No,No internet service,No internet service,4,18.5,1045.79,0
CUST_2235,Male,0,No,No,26,Two-Year,Yes,Electronic Check,Fiber Optic,No,Yes,2,76.41,2012.93,0
CUST_2236,Female,0,Yes,Yes,36,One-Year,Yes,Credit Card (automatic),No,No internet service,No internet service,1,18.5,643.15,0
CUST_2237,Male,0,No,Yes,37,Two-Year,Yes,Credit Card (automatic),DSL,Yes,No,1,51.7,1916.03,0
CUST_2238,Male,0,Yes,Yes,70,Two-Year,Yes,Mailed Check,Fiber Optic,Yes,No,1,84.14,6047.45,0
CUST_2239,Male,0,Yes,No,57,Two-Year,Yes,Credit Card (automatic),DSL,Yes,No,0,58.63,3403.36,0
CUST_2240,Female,0,Yes,No,6,One-Year,Yes,Bank Transfer (automatic),DSL,No,No,1,41.32,246.4,0
CUST_2241,Female,0,No,No,35,Month-to-Month,No,Electronic Check,Fiber Optic,No,No,1,69.14,2323.95,1
CUST_2242,Male,0,Yes,No,18,One-Year,No,Electronic Check,No,No internet service,No internet service,3,18.5,345.34,0
CUST_2243,Female,1,No,No,10,Month-to-Month,Yes,Electronic Check,Fiber Optic,No,Yes,2,79.41,796.18,1
CUST_2244,Female,0,No,No,59,Two-Year,Yes,Credit Card (automatic),No,No internet service,No internet service,2,18.5,1134.03,0
CUST_2245,Female,0,No,No,66,Two-Year,Yes,Credit Card (automatic),Fiber Optic,No,Yes,0,83.2,5457.54,0
CUST_2246,Male,0,Yes,No,67,Month-to-Month,Yes,Bank Transfer (automatic),Fiber Optic,No,Yes,2,86.71,5656.79,0
CUST_2247,Female,0,Yes,No,20,Month-to-Month,No,Bank Transfer (automatic),Fiber Optic,No,Yes,1,77.62,1522.5,1
CUST_2248,Male,0,Yes,No,56,Two-Year,No,Bank Transfer (automatic),DSL,No,Yes,1,53.69,2982.03,0
CUST_2249,Female,0,No,No,50,Two-Year,Yes,Electronic Check,Fiber Optic,No,No,1,71.09,3595.1,0
CUST_2250,Male,0,No,No,66,One-Year,No,Electronic Check,No,No internet service,No internet service,3,18.5,1253.83,0
CUST_2251,Male,0,No,No,11,Month-to-Month,No,Mailed Check,DSL,No,No,0,41.34,443.04,0
CUST_2252,Male,0,No,No,11,Month-to-Month,Yes,Bank Transfer (automatic),DSL,No,No,0,48.43,516.09,0
CUST_2253,Female,0,Yes,Yes,72,Two-Year,Yes,Credit Card (automatic),Fiber Optic,No,Yes,0,86.89,6070.06,0
CUST_2254,Male,0,Yes,No,36,Two-Year,Yes,Electronic Check,DSL,No,Yes,0,53.28,2001.42,0
CUST_2255,Female,0,No,No,27,Month-to-Month,Yes,Mailed Check,No,No internet service,No internet service,2,18.5,482.71,0
CUST_2256,Male,0,Yes,Yes,57,Two-Year,Yes,Bank Transfer (automatic),Fiber Optic,Yes,No,0,84.68,4752.3,0
CUST_2257,Female,0,Yes,No,16,One-Year,Yes,Electronic Check,Fiber Optic,Yes,No,2,85.83,1371.34,1
CUST_2258,Female,0,No,No,50,Two-Year,Yes,Mailed Check,DSL,Yes,Yes,3,67.78,3408.05,0
CUST_2259,Female,0,Yes,No,41,Two-Year,Yes,Electronic Check,No,No internet service,No internet service,0,18.5,785.66,0
CUST_2260,Female,0,No,No,6,Month-to-Month,Yes,Bank Transfer (automatic),DSL,Yes,Yes,1,71.01,409.57,1
CUST_2261,Female,0,No,Yes,54,Two-Year,Yes,Credit Card (automatic),Fiber Optic,Yes,No,1,83.27,4320.32,0
CUST_2262,Male,0,No,No,30,One-Year,Yes,Electronic Check,DSL,Yes,No,1,56.69,1669.48,0
CUST_2263,Female,0,Yes,Yes,67,One-Year,Yes,Credit Card (automatic),No,No internet service,No internet service,1,27.18,1805.25,0
CUST_2264,Male,0,Yes,Yes,52,Two-Year,Yes,Electronic Check,Fiber Optic,No,Yes,2,82.83,4252.79,0
CUST_2265,Female,0,No,No,22,Two-Year,No,Electronic Check,Fiber Optic,Yes,Yes,1,89.29,1943.15,0
CUST_2266,Female,0,Yes,No,2,Month-to-Month,No,Mailed Check,Fiber Optic,No,No,2,71.52,148.07,1
CUST_2267,Male,0,Yes,No,18,One-Year,Yes,Credit Card (automatic),Fiber Optic,No,No,3,67.1,1248.46,0
CUST_2268,Male,0,Yes,No,9,Month-to-Month,Yes,Electronic Check,Fiber Optic,No,No,0,69.17,641.55,0
CUST_2269,Male,0,Yes,No,2,Month-to-Month,No,Electronic Check,Fiber Optic,No,No,1,72.91,149.54,1
CUST_2270,Female,0,Yes,Yes,70,One-Year,No,Bank Transfer (automatic),DSL,No,No,0,48.29,3224.94,0
CUST_2271,Female,0,No,No,9,Month-to-Month,Yes,Mailed Check,Fiber Optic,No,No,0,58.05,504.13,0
CUST_2272,Female,0,Yes,Yes,16,One-Year,No,Electronic Check,Fiber Optic,Yes,No,2,79.57,1302.68,1
CUST_2273,Female,0,Yes,No,4,Month-to-Month,Yes,Electronic Check,No,No internet service,No internet service,1,18.5,74.7,1
CUST_2274,Female,0,No,No,61,Two-Year,Yes,Credit Card (automatic),Fiber Optic,No,No,0,69.83,4333.72,0
CUST_2275,Male,0,No,No,27,One-Year,No,Credit Card (automatic),Fiber Optic,No,Yes,1,78.32,2160.51,0
CUST_2276,Male,0,Yes,Yes,37,One-Year,Yes,Electronic Check,Fiber Optic,No,Yes,0,80.7,3108.73,0
CUST_2277,Female,0,Yes,No,64,One-Year,No,Bank Transfer (automatic),DSL,Yes,No,0,56.53,3666.81,0
CUST_2278,Female,0,No,Yes,13,Month-to-Month,Yes,Electronic Check,DSL,Yes,No,1,50.14,637.19,0
CUST_2279,Female,0,No,No,47,Two-Year,Yes,Bank Transfer (automatic),DSL,Yes,No,0,56.16,2529.46,0
CUST_2280,Male,0,No,No,2,Month-to-Month,Yes,Electronic Check,DSL,Yes,Yes,1,72.74,144.49,0
CUST_2281,Male,0,No,No,19,One-Year,No,Electronic Check,No,No internet service,No internet service,2,18.5,358.88,0
CUST_2282,Male,0,Yes,No,2,Month-to-Month,Yes,Credit Card (automatic),DSL,No,Yes,1,57.44,112.37,1
CUST_2283,Male,0,No,No,56,One-Year,No,Electronic Check,Fiber Optic,No,No,0,70.21,3782.38,0
CUST_2284,Male,0,Yes,Yes,61,One-Year,No,Electronic Check,Fiber Optic,Yes,No,2,74.65,4780.76,0
CUST_2285,Female,0,No,Yes,52,Month-to-Month,Yes,Credit Card (automatic),DSL,Yes,Yes,0,67.49,3481.01,0
CUST_2286,Male,0,No,No,66,One-Year,Yes,Credit Card (automatic),No,No internet service,No internet service,1,19.56,1254.34,0
CUST_2287,Female,0,No,No,2,Month-to-Month,Yes,Electronic Check,Fiber Optic,Yes,No,2,86.91,167.99,0
CUST_2288,Male,0,Yes,Yes,38,Two-Year,No,Bank Transfer (automatic),Fiber Optic,No,Yes,2,80.45,3168.01,0
CUST_2289,Female,0,Yes,No,65,One-Year,No,Bank Transfer (automatic),No,No internet service,No internet service,0,21.42,1436.8,0
CUST_2290,Male,0,No,No,59,Month-to-Month,Yes,Mailed Check,Fiber Optic,Yes,No,0,79.1,4719.79,0
CUST_2291,Male,0,No,No,20,Month-to-Month,Yes,Credit Card (automatic),DSL,Yes,No,1,58.13,1168.09,0
CUST_2292,Male,0,No,No,69,Two-Year,Yes,Bank Transfer (automatic),Fiber Optic,No,No,1,73.43,5295.4,0
CUST_2293,Female,0,Yes,Yes,34,Month-to-Month,Yes,Credit Card (automatic),Fiber Optic,No,No,2,63.3,2093.72,0
CUST_2294,Female,0,Yes,Yes,7,Month-to-Month,Yes,Electronic Check,DSL,No,No,1,45.49,315.74,0
CUST_2295,Male,0,No,No,68,Two-Year,No,Mailed Check,DSL,No,Yes,0,59.07,3825.83,0
CUST_2296,Male,0,Yes,Yes,59,Month-to-Month,No,Mailed Check,Fiber Optic,No,No,2,69.41,4061.85,0
CUST_2297,Female,0,No,No,66,One-Year,No,Electronic Check,DSL,No,Yes,1,57.9,3777.15,0
CUST_2298,Male,0,Yes,No,48,One-Year,Yes,Electronic Check,Fiber Optic,No,Yes,0,84.97,4261.89,0
CUST_2299,Male,0,No,No,46,Two-Year,Yes,Electronic Check,DSL,Yes,Yes,0,63.48,2878.68,0
CUST_2300,Female,0,No,No,47,One-Year,Yes,Electronic Check,Fiber Optic,Yes,Yes,0,95.5,4638.77,1
CUST_2301,Female,0,No,No,72,One-Year,Yes,Electronic Check,DSL,No,No,2,49.71,3674.54,0
CUST_2302,Male,0,Yes,No,27,Two-Year,Yes,Electronic Check,DSL,No,Yes,1,55.25,1439.13,0
CUST_2303,Male,0,No,No,31,Month-to-Month,Yes,Electronic Check,Fiber Optic,No,Yes,0,79.43,2576.27,1
CUST_2304,Female,0,Yes,No,16,One-Year,No,Mailed Check,Fiber Optic,Yes,Yes,2,91.42,1481.88,0
CUST_2305,Male,1,No,Yes,17,Month-to-Month,Yes,Mailed Check,No,No internet service,No internet service,3,21.15,363.02,0
CUST_2306,Male,1,Yes,Yes,59,Month-to-Month,No,Electronic Check,Fiber Optic,No,No,1,75.66,4245.97,0
CUST_2307,Female,0,Yes,No,32,One-Year,Yes,Credit Card (automatic),DSL,No,No,0,53.28,1738.92,0
CUST_2308,Female,0,Yes,No,58,Two-Year,Yes,Bank Transfer (automatic),Fiber Optic,No,Yes,1,88.28,4892.71,0
CUST_2309,Male,0,Yes,Yes,3,Month-to-Month,Yes,Credit Card (automatic),No,No internet service,No internet service,1,18.62,54.1,0
CUST_2310,Female,0,No,No,70,Two-Year,Yes,Credit Card (automatic),No,No internet service,No internet service,1,18.5,1243.02,0
CUST_2311,Female,0,Yes,No,69,Two-Year,No,Electronic Check,Fiber Optic,No,No,1,63.84,4351.31,0
CUST_2312,Male,1,No,No,7,Month-to-Month,Yes,Mailed Check,DSL,No,Yes,0,58.78,423.63,0
CUST_2313,Female,0,No,No,18,One-Year,No,Mailed Check,No,No internet service,No internet service,3,31.75,583.35,0
CUST_2314,Male,0,Yes,Yes,69,One-Year,Yes,Mailed Check,Fiber Optic,Yes,No,2,82.83,5490.49,0
CUST_2315,Male,0,No,No,69,One-Year,Yes,Electronic Check,Fiber Optic,No,No,2,71.37,5071.51,0
CUST_2316,Female,0,Yes,Yes,42,One-Year,Yes,Credit Card (automatic),Fiber Optic,No,No,1,69.83,2921.38,0
CUST_2317,Male,0,Yes,Yes,51,Two-Year,No,Electronic Check,Fiber Optic,No,No,4,72.22,3511.08,0
CUST_2318,Male,0,Yes,Yes,5,Month-to-Month,Yes,Credit Card (automatic),DSL,No,Yes,2,54.51,265.02,0
CUST_2319,Male,0,No,No,46,Two-Year,No,Credit Card (automatic),DSL,No,No,1,46.3,2190.54,0
CUST_2320,Male,0,Yes,No,55,Month-to-Month,Yes,Bank Transfer (automatic),DSL,Yes,No,1,55.8,3140.6,0
CUST_2321,Female,0,No,Yes,2,Month-to-Month,Yes,Electronic Check,Fiber Optic,Yes,No,0,83.91,162.59,0
CUST_2322,Female,0,No,No,33,One-Year,Yes,Mailed Check,DSL,Yes,No,1,56.95,1792.52,0
CUST_2323,Female,0,No,No,37,Two-Year,Yes,Electronic Check,DSL,Yes,No,1,59.08,2141.19,0
CUST_2324,Male,0,Yes,No,13,Month-to-Month,Yes,Electronic Check,DSL,Yes,Yes,1,65.35,874.61,0
CUST_2325,Male,0,No,No,12,Month-to-Month,No,Credit Card (automatic),No,No internet service,No internet service,2,24.36,305.14,0
CUST_2326,Male,0,No,No,26,Two-Year,Yes,Mailed Check,Fiber Optic,No,Yes,3,85.89,2249.42,0
CUST_2327,Male,0,No,No,24,Month-to-Month,Yes,Mailed Check,DSL,No,No,3,43.8,1008.22,0
CUST_2328,Male,0,No,No,40,Two-Year,Yes,Credit Card (automatic),DSL,Yes,Yes,1,66.74,2670.16,0
CUST_2329,Female,0,No,No,23,One-Year,Yes,Electronic Check,Fiber Optic,Yes,No,1,76.95,1858.13,0
CUST_2330,Female,0,Yes,No,71,Two-Year,Yes,Bank Transfer (automatic),Fiber Optic,No,No,2,65.34,4842.64,0
CUST_2331,Female,0,Yes,Yes,54,Two-Year,Yes,Bank Transfer (automatic),Fiber Optic,No,No,2,68.43,3877.47,0
CUST_2332,Male,0,Yes,No,30,One-Year,No,Mailed Check,No,No internet service,No internet service,0,20.62,630.94,0
CUST_2333,Female,0,Yes,No,41,One-Year,Yes,Credit Card (automatic),DSL,No,Yes,0,57.81,2352.69,0
CUST_2334,Male,0,Yes,Yes,47,One-Year,No,Credit Card (automatic),DSL,No,No,0,51.97,2538.62,0
CUST_2335,Male,0,Yes,No,40,One-Year,Yes,Mailed Check,Fiber Optic,Yes,No,0,79.95,3324.38,0
CUST_2336,Female,0,Yes,No,57,Month-to-Month,Yes,Mailed Check,No,No internet service,No internet service,1,18.5,1017.0,0
CUST_2337,Female,0,No,No,18,Two-Year,Yes,Mailed Check,Fiber Optic,Yes,No,0,81.63,1509.8,0
CUST_2338,Male,0,Yes,No,21,Month-to-Month,No,Bank Transfer (automatic),DSL,No,Yes,3,53.34,1167.11,0
CUST_2339,Male,0,No,No,12,One-Year,No,Bank Transfer (automatic),DSL,Yes,Yes,2,75.12,937.36,0
CUST_2340,Male,0,No,No,30,One-Year,Yes,Electronic Check,Fiber Optic,No,No,1,77.17,2362.98,1
CUST_2341,Female,0,No,No,69,Two-Year,Yes,Electronic Check,DSL,No,Yes,2,60.17,4167.24,0
CUST_2342,Male,0,No,No,60,One-Year,No,Credit Card (automatic),Fiber Optic,No,Yes,1,85.72,5285.54,1
CUST_2343,Female,0,Yes,No,20,One-Year,No,Electronic Check,Fiber Optic,No,Yes,2,81.35,1629.63,0
CUST_2344,Male,0,Yes,No,20,Month-to-Month,No,Bank Transfer (automatic),DSL,No,No,0,47.69,936.75,1
CUST_2345,Male,0,Yes,No,7,Month-to-Month,Yes,Credit Card (automatic),Fiber Optic,Yes,No,0,86.99,594.25,0
CUST_2346,Male,0,Yes,Yes,22,Month-to-Month,Yes,Electronic Check,Fiber Optic,No,Yes,2,80.71,1782.84,0
CUST_2347,Female,0,No,No,59,Two-Year,No,Bank Transfer (automatic),Fiber Optic,No,No,0,75.73,4448.39,0
CUST_2348,Male,0,No,No,15,Month-to-Month,Yes,Electronic Check,Fiber Optic,Yes,Yes,2,93.9,1411.95,0
CUST_2349,Female,0,Yes,Yes,4,Month-to-Month,Yes,Credit Card (automatic),Fiber Optic,Yes,No,1,81.61,318.63,0
